"a0","lc_a0","deriv_lc","second_deriv_lc"
0,-0.00405220720893806,-1012.45240967206,692739.089739367
0.05,-18.4940963474613,-334.862384800217,187.385010040205
0.1,-35.0949790317754,-330.176190578851,50.1832400195563
0.221428571428571,-74.9678716000463,-327.406849767944,10.7783950189914
0.342857142857143,-114.663375839423,-326.618496004479,4.87240863974148
0.464285714285714,-154.286448545926,-326.243995599703,2.78335714395507
0.585714285714286,-193.877982131461,-325.883218245724,1.29851968295407
0.707142857142857,-233.44542048446,-325.782566782496,0.976651260949438
0.828571428571429,-273.002473601711,-325.681777341479,0.745981228246819
0.95,-312.541382338619,-325.583955389808,0.455868015022133
1,-328.820567305601,-325.581376887329,0.499529178428929
