"a0","lc_a0","deriv_lc","second_deriv_lc"
0,0.00356346675353125,-97.0585146661579,6990.09073237767
0.05,-2.74432904970306,-42.0486764059055,179.572847835997
0.1,-4.69602158744826,-37.4473541810051,44.9382534709155
0.170833333333333,-7.26691036660936,-35.4375583704516,17.9227348390959
0.241666666666667,-9.73186184889774,-34.5268172337372,8.05523342072001
0.3125,-12.1702142685495,-34.0723563934813,5.36653862106823
0.383333333333333,-14.5719866869365,-33.7498748902956,2.96587996958124
0.454166666666667,-16.9537563016285,-33.6160998110375,2.74433084382304
0.525,-19.3345095572348,-33.4758018386147,1.93837588434576
0.595833333333333,-21.7005005060707,-33.3238123979779,1.24294167123617
0.666666666666667,-24.0609462897218,-33.3022895521634,1.20556354607538
0.7375,-26.4170414768783,-33.1601910407149,0.794253040898639
0.808333333333333,-28.7610442313577,-33.1190030972673,0.68182941170403
0.879166666666667,-31.1058029869678,-33.0927169727715,0.710835459450209
0.95,-33.4487228452652,-33.0232430620555,0.531535177131218
1,-35.0985824359107,-32.9838516197475,0.437734954921552
