"a0","lc_a0","deriv_lc","second_deriv_lc"
0,0.000805640812033714,-973.797180754789,428399.396080804
0.05,-26.9836946324764,-510.417644180014,205.883242079988
0.1,-52.3456709126443,-505.490054160393,48.5402255146473
0.170833333333333,-88.056810029457,-503.34720898193,17.7899608294247
0.241666666666667,-123.675157093322,-502.490476713018,9.11956640903372
0.3125,-159.246066853231,-501.957999343946,4.51729534612969
0.383333333333333,-194.793610151916,-501.740890305332,3.71704506559763
0.454166666666667,-230.32428361785,-501.53241518511,2.570422712859
0.525,-265.841818995971,-501.305478376671,1.54305450836546
0.595833333333333,-301.349894879404,-501.27542611493,1.46400135301519
0.666666666666667,-336.851073548158,-501.127133987512,1.08698151307181
0.7375,-372.346424993424,-501.072098236867,0.860160553478636
0.808333333333333,-407.8378854295,-501.026044542059,0.774644038407132
0.879166666666667,-443.324381743075,-500.979190079684,0.657125803874806
0.95,-478.807621180612,-500.925465752364,0.539776583260391
1,-503.854259988233,-500.885549150579,0.481702447315911
