"a0","lc_a0","deriv_lc","second_deriv_lc"
0,0.00109686798418196,-97.8026157942063,6428.51782048197
0.05,-2.7389728913395,-42.2507841548364,196.22201635958
0.1,-4.69914334390289,-37.3991752150629,46.6814016286155
0.221428571428571,-9.03527673994841,-34.6835274194035,9.37916764680449
0.342857142857143,-13.2060736646225,-33.8941142921614,4.07279562582357
0.464285714285714,-17.3015117705473,-33.5505300338867,2.1484917377868
0.585714285714286,-21.3645687624276,-33.3305778578154,1.37937315081399
0.707142857142857,-25.4045883243444,-33.2431581629434,1.03340230525055
0.828571428571429,-29.4290676823058,-33.1124427511658,0.770740776856428
0.95,-33.4477438716648,-33.0265306355444,0.547074392970217
1,-35.0976325346215,-32.9786954833653,0.463891270498152
