"a0","deriv_lc","second_deriv_lc"
0,-65.8076520100057,1219.94443933582
0.05,-34.8007083838154,360.952987852826
5.025,74.2305084676913,4.79337448431033
2.5375,57.1810422198991,10.0308395286634
1.29375,40.2606570957613,20.1373087673262
0.671875,24.0886906806776,34.3754899473803
0.3609375,8.80043872713062,64.0395194514816
0.20546875,-4.82247554869613,115.827080589637
0.51640625,17.8348320125214,48.2190780146287
0.76640625,27.3730970655448,33.1309151389914
0.594140625,20.9996678918272,41.8913872726134
0.283203125,2.86949333476453,88.2191611220501
0.127734375,-15.7593348975664,174.630892240145
0.438671875,13.437528534785,56.5274907655496
0.813671875,28.8710744033911,30.7226717778743
0.719140625,25.7550687529453,33.5112044042567
0.3220703125,5.72432717315791,74.5755425118171
0.5552734375,19.4288661162209,41.0549318462562
0.6330078125,22.2901299682931,37.8835857939549
0.0888671875,-24.4107767908409,246.506409918024
10,91.4295411629624,2.51268040906507
