"a0","lc_a0","deriv_lc","second_deriv_lc"
0,-0.00162655134049383,-101.159561981828,5036.28440765486
0.05,-3.40308673915102,-58.6110673510024,144.958755270018
0.1,-6.20690668401027,-54.6720940222585,43.0539623599252
0.170833333333333,-9.99861441252089,-52.9965439683744,17.6864554790541
0.241666666666667,-13.7046291521617,-51.9350289814082,6.91289346955091
0.3125,-17.3753865155087,-51.6169442136839,4.95993460819409
0.383333333333333,-21.0178773107921,-51.2534273405426,3.18523358502534
0.454166666666667,-24.644375590934,-51.1179772519478,2.23257826543067
0.525,-28.2573610306181,-50.9982112807062,1.79355116758552
0.595833333333333,-31.8647905524868,-50.8798911053387,1.48524798004155
0.666666666666667,-35.4643144335569,-50.784050475667,1.12525944953995
0.7375,-39.0604419838485,-50.7190508419005,0.92519733241852
0.808333333333333,-42.6498090778083,-50.6824611550444,0.796222764086451
0.879166666666667,-46.233028194489,-50.5966299886231,0.645935833596923
0.95,-49.8210918153772,-50.5556751726021,0.557781270263149
1,-52.3468495508171,-50.5342440365936,0.466157365860909
