"a0","lc_a0","deriv_lc","second_deriv_lc"
0,-0.0261888301524359,-65.128059130922,1041.20870388786
0.05,-2.38688054795961,-35.5840525633484,382.7610933592
5.025,248.953109646431,74.2912791785811,5.14109445402664
2.5375,83.0633187354496,57.1672080049073,10.0237737870152
1.29375,21.2303674727019,40.4098450513585,19.2426338732275
0.671875,0.655731350596084,24.0093695198045,35.5042770324463
0.3609375,-4.6836442198729,8.6857456381912,69.6010274931131
0.20546875,-5.07368578786414,-4.8151277395986,117.948268312392
0.51640625,-2.60926862798506,17.5392794757658,47.6094268722647
0.76640625,3.08760553571552,27.0409332972451,33.7161636433574
0.594140625,-1.10596782171313,20.9873078854391,43.0089754207246
0.283203125,-5.13972919737915,2.75243853101802,82.823062912904
0.127734375,-4.28830970752278,-15.8399159358975,177.81592468403
0.438671875,-3.82205177995421,13.6939134565251,55.6243978088406
0.813671875,4.4054836773569,29.0114252630532,30.8195055921882
10,666.046222801715,91.4755048804729,2.53809415696014
