"a0","deriv_lc","second_deriv_lc"
0,-66.9780048145714,1231.4717206329
0.05,-36.3765082000747,378.59567943335
5.025,74.2945602701429,5.02192369472778
2.5375,57.1265179132809,9.5302734297311
1.29375,40.4041532422299,19.2590657590317
0.671875,23.9463459824026,36.3413934014507
0.3609375,8.92133430080743,64.6892236904194
0.20546875,-4.61423582294503,119.382412780513
0.51640625,17.588826254006,46.4087893703548
0.76640625,27.4030728030011,31.2338084162431
0.594140625,21.0776875499798,41.7896663922565
0.283203125,2.66822857154916,88.9744833444715
0.127734375,-16.2666294889065,187.885698125184
0.438671875,13.4230525924517,54.5443559639658
0.813671875,28.9121308171307,27.6534502884595
0.719140625,25.732511133023,33.2307747423014
0.3220703125,6.01970619279928,74.6032774364759
0.5552734375,19.2689954938933,43.9137588667958
0.6330078125,22.5907389641233,39.868000296012
0.0888671875,-23.9983291479335,244.56009115644
0.1666015625,-9.61329387557196,136.320126984239
0.2443359375,-0.910982926651504,100.68202249781
0.3998046875,11.1579436938581,61.7933366658223
0.4775390625,15.413959032998,49.9512660793809
0.025,-45.3797965461596,500.821401308661
0.7900390625,28.0685111686162,33.2389951100797
0.6955078125,25.2022746465576,34.8116054632785
0.7427734375,26.635549073002,34.4269012076153
0.8373046875,29.4515240121449,28.3729421675029
0.57470703125,20.2331442422584,40.291389631101
10,91.4952777868032,2.40930272259902
