"a0","lc_a0","deriv_lc","second_deriv_lc"
0,-0.00405235202291299,-1006.91725054116,668658.981065589
0.05,-18.4992746718545,-334.595643456671,186.44877952135
0.1,-35.0975168117812,-329.946977339338,49.8963612746593
0.170833333333333,-58.3923704900376,-328.033426646105,17.3945777240006
0.241666666666667,-81.5925278137632,-327.000155975142,7.17148865849595
0.3125,-104.745876581863,-326.713192704998,5.46485783600656
0.383333333333333,-127.873700756928,-326.365591732486,3.58444847221836
0.454166666666667,-150.987701110811,-326.189330757918,2.4599579537753
0.525,-174.087322117411,-326.021473174291,1.7766719989886
0.595833333333333,-197.175593078246,-325.894527379901,1.31515557409148
0.666666666666667,-220.259256994817,-325.863932349695,1.14896042524197
0.7375,-243.336078501869,-325.759589041125,0.927463541112957
0.808333333333333,-266.40775067815,-325.696502982805,0.704863110775477
0.879166666666667,-289.475236147047,-325.659580512018,0.637583457530127
0.95,-312.542521368037,-325.570864799817,0.473700018745149
1,-328.821023186455,-325.580305684718,0.486814335919917
