"a0","deriv_lc","second_deriv_lc"
0,68.5196520547428,6.56259577500896
0.05,68.877554086777,5.7653372754221
0.1,69.1523527329669,5.95409120798831
0.679411764705882,72.497971653772,5.57966753357505
1.25882352941176,75.459497800189,4.60604856969258
1.83823529411765,78.0042556871156,4.39997316648714
2.41764705882353,80.4253933210995,3.84384988022794
2.99705882352941,82.5859483688371,3.68163854465001
3.57647058823529,84.5685824574392,3.23089883646389
4.15588235294118,86.3449208701625,3.11314629038679
4.73529411764706,88.0958777079031,2.92241111801559
5.31470588235294,89.6419903195035,2.62955736418735
5.89411764705882,91.2143491326013,2.57881245171302
6.47352941176471,92.6083306471922,2.39802073941064
7.05294117647059,94.0395502765209,2.3023316959443
7.63235294117647,95.147975912833,2.15032330587928
8.21176470588235,96.4607811358176,1.96774657361857
8.79117647058823,97.665908257635,1.92884724585383
9.37058823529412,98.7022080513817,1.81579810445692
9.95,99.7380786623076,1.72319135365251
10,99.8782496624707,1.8183331565524
